Day,Day.Of.Week,Date,Page.Loads,Unique.Visits,First.Time.Visits,Returning.Visits
Thursday,0.5013276623897744,2016-03-10,1.163477524209309,1.2458624761145771,1.1890237095304785,1.380493132835716
Friday,1.001270441734273,2016-03-11,0.20427088654417663,0.3057041356470398,0.2369148913858823,0.6083377075676384
Saturday,1.5012132210787719,2016-03-12,-0.9157918874218318,-0.9181403271620094,-0.9580541709808763,-0.6152316586263924
Sunday,-1.4984434549882204,2016-03-13,-0.2782975223584518,-0.2760060357969267,-0.32371771219164647,-0.009386632646823748
Monday,-0.9985006756437217,2016-03-14,1.182009337147198,1.3503245139443036,1.2542697452916565,1.66559667447316
Tuesday,-0.498557896299223,2016-03-15,0.7802396326537654,0.8556660406917758,0.7443840584172661,1.3032775903089082
Wednesday,0.0013848830452757176,2016-03-16,1.0834200923176287,1.146521126413759,1.034366439578057,1.5646225034765653
Thursday,0.5013276623897744,2016-03-17,0.8321287088798545,0.9058487843550757,0.8495026715880527,1.0775706198459316
Friday,1.001270441734273,2016-03-18,-0.13671447151298016,-0.0732267858921637,-0.1340209045156292,0.23413930916849304
Saturday,1.5012132210787719,2016-03-19,-1.1189005572210948,-1.0758575215323807,-1.042632365486107,-1.1141628564919195
Sunday,-1.4984434549882204,2016-03-20,-0.7163895802101466,-0.5453542313774956,-0.4868328015945913,-0.7696627436800079
Monday,-0.9985006756437217,2016-03-21,1.074524822107442,1.0502521895902857,1.018659060598514,1.0835102769633784
Tuesday,-0.498557896299223,2016-03-22,0.8640034271330235,0.8474729396855227,0.7298849393592266,1.3270362187786953
Wednesday,0.0013848830452757176,2016-03-23,0.8054428982492944,0.857714315943339,0.8640017906460923,0.7271308499165734
Thursday,0.5013276623897744,2016-03-24,0.3451126648721327,0.26678690586733783,0.2634966096589548,0.2519582805208333
Friday,1.001270441734273,2016-03-25,-0.6311432406958575,-0.6774679851033261,-0.7055278473866876,-0.4608005735727768
Saturday,1.5012132210787719,2016-03-26,-1.313113956810171,-1.2120678257613375,-1.2540778517491835,-0.8646972575591559
Sunday,-1.4984434549882204,2016-03-27,-0.7438166633582224,-0.6467438563298772,-0.653572670762046,-0.5380161160995846
Monday,-0.9985006756437217,2016-03-28,0.693510748104445,0.7296971127206351,0.6694719432840618,0.9409585061446564
Tuesday,-0.498557896299223,2016-03-29,0.9025495980438325,1.0256728865715266,0.9497882450728262,1.2795189618391212
Wednesday,0.0013848830452757176,2016-03-30,1.153099708964091,1.162907328426265,1.133443753141327,1.1726051337250798
Thursday,0.5013276623897744,2016-03-31,0.7276092839101608,0.7829522692612799,0.719010600065697,1.0062947344365707
Friday,1.001270441734273,2016-04-01,0.3258395794167282,0.029186976685999403,-0.02769403142333926,0.30541519457785404
Saturday,1.5012132210787719,2016-04-02,-0.8364757280476671,-0.833136904222134,-0.8384364387520501,-0.7102661725055404
Sunday,-1.4984434549882204,2016-04-03,0.10494036919709183,0.022018013305527988,-0.011986652443796429,0.18662205222891903
Monday,-0.9985006756437217,2016-04-04,1.2516889537936604,1.3042383207841302,1.202314568667015,1.6537173602382667
Tuesday,-0.498557896299223,2016-04-05,1.3117320277124207,1.471172753786536,1.4089270152440783,1.6062001032986926
Wednesday,0.0013848830452757176,2016-04-06,1.4370070831725499,1.3830969179693158,1.318307521131331,1.5408638750067782
Thursday,0.5013276623897744,2016-04-07,1.242052411065958,1.2335728246051976,1.1974815289810017,1.2676396476042278
Friday,1.001270441734273,2016-04-08,0.46371626767462204,0.4992661469197681,0.4701090562360182,0.5845790790978513
Saturday,1.5012132210787719,2016-04-09,-0.866867901265805,-0.8218713903385361,-0.8348116589875402,-0.6627489155659664
Sunday,-1.4984434549882204,2016-04-10,-0.03293631906080201,-0.08039574927263513,-0.12193830530059625,0.1331651381718983
Monday,-0.9985006756437217,2016-04-11,1.5934155843683329,1.5981658193834583,1.493505209749309,1.9269415876408171
Tuesday,-0.498557896299223,2016-04-12,1.6178775774463463,1.724134747354599,1.616747721742645,2.051674387107199
Wednesday,0.0013848830452757176,2016-04-13,1.7639082633969112,1.7261830226061623,1.6433294400157175,1.932881244758264
Thursday,0.5013276623897744,2016-04-14,1.053027919099491,1.276586604888026,1.2083558682745312,1.4636483324799705
Friday,1.001270441734273,2016-04-15,0.4607511776045598,0.5166764865580559,0.42781995898340286,0.8934412492050824
Saturday,1.5012132210787719,2016-04-16,-0.6548639612563554,-0.6242128285626812,-0.6874039485641382,-0.24103326022724703
Sunday,-1.4984434549882204,2016-04-17,0.06342910821622057,0.1541317670313584,0.08829892104097704,0.45984627963146957
Monday,-0.9985006756437217,2016-04-18,1.9944440163442498,1.8705864278413722,1.7991949698896426,2.004157130167625
Tuesday,-0.498557896299223,2016-04-19,1.9670169331961742,1.9197450338788904,1.8233601683197083,2.170467529456134
Wednesday,0.0013848830452757176,2016-04-20,1.8276576999032492,1.9269139972593619,1.8064445294186622,2.295200328922516
Thursday,0.5013276623897744,2016-04-21,1.5852615866756616,1.6329864986600338,1.5418356066094407,1.8913036449361367
Friday,1.001270441734273,2016-04-22,0.7765332700661876,0.7604212414940841,0.6984701814001409,0.9765964488493369
Saturday,1.5012132210787719,2016-04-23,-0.19601627291422483,-0.3558887706078939,-0.3841307082668112,-0.1756970319353328
Sunday,-1.4984434549882204,2016-04-24,0.42961773186890634,0.4542040913853763,0.3988217208673238,0.6736739358595526
Monday,-0.9985006756437217,2016-04-25,2.210895591458793,2.3365690475720142,2.182213365006187,2.8238298123752763
Tuesday,-0.498557896299223,2016-04-26,2.253889397474695,2.5086241687033284,2.461321406873448,2.4496314139761313
Wednesday,0.0013848830452757176,2016-04-27,2.0166821918697164,2.1645139264407005,2.0529295534053342,2.461510728211025
Thursday,0.5013276623897744,2016-04-28,1.6408570254893284,1.8245002346811987,1.7653636920875502,1.90318295917103
Friday,1.001270441734273,2016-04-29,0.648293124535996,0.6815626443088985,0.5933515682293543,1.0359930200238043
Saturday,1.5012132210787719,2016-04-30,-0.42951711593162567,-0.4644473589407468,-0.5291218988472066,-0.09254183229107826
Sunday,-1.4984434549882204,2016-05-01,0.18573907360628766,0.30058344751813165,0.2103331731128098,0.7093118785642332
Monday,-0.9985006756437217,2016-05-02,1.7750273511596446,1.8879967674796598,1.7859041107531062,2.170467529456134
Tuesday,-0.498557896299223,2016-05-03,2.030766369702512,2.068244989617227,1.998557856937686,2.170467529456134
Wednesday,0.0013848830452757176,2016-05-04,1.8410006052185293,1.7497381879991398,1.5865412237050627,2.3486572429795363
Thursday,0.5013276623897744,2016-05-05,1.0337548336440863,1.190559044322369,1.140693312670347,1.2973379331914614
Friday,1.001270441734273,2016-05-06,0.3213919443116348,0.3098006861501663,0.2514140104439218,0.5608204506280644
Saturday,1.5012132210787719,2016-05-07,-0.7793977441989691,-0.794219674442432,-0.8106464605574742,-0.6211713157438391
Sunday,-1.4984434549882204,2016-05-08,-0.35761368173261654,-0.28624741205474297,-0.30317729352609046,-0.16975737481788603
Monday,-0.9985006756437217,2016-05-09,1.2768922193891894,1.3728555417114994,1.2784349437217224,1.6774759887080535
Tuesday,-0.498557896299223,2016-05-10,1.4162514526821144,1.427134835877926,1.3895948565000256,1.4458293611276303
Wednesday,0.0013848830452757176,2016-05-11,1.233898413373287,1.3144796970419466,1.2663523445066895,1.3983121041880562
Thursday,0.5013276623897744,2016-05-12,0.7528125495056898,0.8587384535691206,0.809630094178444,1.0003550773191239
Friday,1.001270441734273,2016-05-13,-0.13893828906552683,-0.09985436416248612,-0.16543566247471486,0.23413930916849304
Saturday,1.5012132210787719,2016-05-14,-1.096662381695628,-1.0369402917526787,-1.0619645242301596,-0.7934213721497949
Sunday,-1.4984434549882204,2016-05-15,-0.6207654254506397,-0.5904162869118874,-0.6149083532739406,-0.4014040023983093
Monday,-0.9985006756437217,2016-05-16,0.4963322584453066,0.6324040382713801,0.5450211713692225,0.9884757630842305
Tuesday,-0.498557896299223,2016-05-17,0.5712007827143779,0.674393680928427,0.5836854888573278,1.0419326771412512
Wednesday,0.0013848830452757176,2016-05-18,0.7631903647509075,0.7471074523589228,0.6718884631270684,1.0300533629063577
Thursday,0.5013276623897744,2016-05-19,1.2850462170818606,1.299117632655222,1.2723936441142059,1.2795189618391212
Friday,1.001270441734273,2016-05-20,0.2524536001826879,0.3907075585869152,0.3553243636932052,0.5192428508059371
Saturday,1.5012132210787719,2016-05-21,-0.8564900860205872,-0.8239196655900993,-0.8638098971036192,-0.5320764589821378
Sunday,-1.4984434549882204,2016-05-22,-0.17081300731869584,-0.08449229977576166,-0.11227222592856989,0.06188925276253726
Monday,-0.9985006756437217,2016-05-23,1.290976397221985,1.2417659256114506,1.1322354932198238,1.6358983888859262
Tuesday,-0.498557896299223,2016-05-24,1.5170645150642303,1.4363520745099605,1.3231405608173443,1.8259674166442224
Wednesday,0.0013848830452757176,2016-05-25,1.4073561824719276,1.3431555505638322,1.1684832908649225,2.045734729989752
Thursday,0.5013276623897744,2016-05-26,1.1390155311312955,1.204896971083312,1.1527759118853798,1.3210965616612484
Friday,1.001270441734273,2016-05-27,0.5022624385854311,0.4070937605994213,0.31545178628359644,0.810286049560828
Saturday,1.5012132210787719,2016-05-28,-0.9610095109902809,-0.9703713460768726,-0.9906771888614652,-0.7577834294451143
Sunday,-1.4984434549882204,2016-05-29,-0.31758496578677636,-0.4060715142711938,-0.4397106646559628,-0.19351600328767304
Monday,-0.9985006756437217,2016-05-30,0.5452562446013334,0.46751788052053755,0.3263261255771261,1.1072689054331655
Tuesday,-0.498557896299223,2016-05-31,1.2301920507857091,1.3042383207841302,1.186607189687472,1.7309329027650744
Wednesday,0.0013848830452757176,2016-06-01,0.984089574970544,1.0441073638355958,0.9207900069567472,1.5289845607718848
Thursday,0.5013276623897744,2016-06-02,1.093056635045331,1.041034950958251,0.9002495882911912,1.6121397604161394
Friday,1.001270441734273,2016-06-03,0.27172668563809244,0.2268455384618542,0.07017502221842761,0.9706567917318901
Saturday,1.5012132210787719,2016-06-04,-0.981023868963201,-1.0195299521143908,-1.0849214627387223,-0.5795937159217118
Sunday,-1.4984434549882204,2016-06-05,-0.5518270813216928,-0.505412863972012,-0.5460375377482527,-0.2469729173446938
Monday,-0.9985006756437217,2016-06-06,1.061181916792162,0.9109694724839839,0.7310931992807299,1.6893553029429471
Tuesday,-0.498557896299223,2016-06-07,1.002621387908433,1.0359142628293427,0.9606625843663559,1.285458618956568
Wednesday,0.0013848830452757176,2016-06-08,0.7327981915327697,0.8280143247956717,0.7649244770828221,1.0419326771412512
Thursday,0.5013276623897744,2016-06-09,0.4540797249469198,0.5555937163377578,0.4604429768639918,0.9587774774969967
Friday,1.001270441734273,2016-06-10,-0.06777612738403324,-0.0896129879046698,-0.17026870216072804,0.31729450881274757
Saturday,1.5012132210787719,2016-06-11,-1.3086663217050778,-1.2960471110754312,-1.3084495482168317,-1.0844645709046856
Sunday,-1.4984434549882204,2016-06-12,-0.6533814162213243,-0.7645196832947647,-0.7876895220489117,-0.5617747445693716
Monday,-0.9985006756437217,2016-06-13,0.6171596788003426,0.6221626620135638,0.43386125859091934,1.475527646714864
Tuesday,-0.498557896299223,2016-06-14,0.8388001615374945,0.8372315634277063,0.7504253580247826,1.166665476607633
Wednesday,0.0013848830452757176,2016-06-15,0.6579296672636983,0.6293316253940353,0.45802645702098527,1.3983121041880562
Thursday,0.5013276623897744,2016-06-16,0.5193117064882888,0.552521303460413,0.41573735976836995,1.1607258194901862
Friday,1.001270441734273,2016-06-17,0.06861801583882947,-0.12750608005859015,-0.19805868035530383,0.23413930916849304
Saturday,1.5012132210787719,2016-06-18,-1.2315739798834597,-1.305264349707466,-1.2975752089233021,-1.1913783990187272
Sunday,-1.4984434549882204,2016-06-19,-1.0025207719711522,-1.0482058056362766,-1.117544480619311,-0.5855333730391586
Monday,-0.9985006756437217,2016-06-20,0.6216073139054359,0.5934868084916781,0.48098339552954783,1.0775706198459316
Tuesday,-0.498557896299223,2016-06-21,0.5838024155121424,0.5402316519510334,0.4374860383554292,0.9825361059667836
Wednesday,0.0013848830452757176,2016-06-22,0.5867675055822047,0.5340868261963435,0.41211258000386003,1.071630962728485
Thursday,0.5013276623897744,2016-06-23,0.37772865564281727,0.40299721009629474,0.2876618080890207,0.9231395347923161
Friday,1.001270441734273,2016-06-24,-0.45842674411473244,-0.47161632232121825,-0.5847018552363582,0.13910479528934502
Saturday,1.5012132210787719,2016-06-25,-1.6970931208832303,-1.6227470136997717,-1.6068897488281455,-1.5121198833608518
Sunday,-1.4984434549882204,2016-06-26,-1.3405410399582467,-1.2509850555410396,-1.2987834688448054,-0.8706369146766026
Monday,-0.9985006756437217,2016-06-27,0.18722161864131878,0.13876970264463392,0.002512466614243108,0.7924670782084876
Tuesday,-0.498557896299223,2016-06-28,0.08714982877671842,0.15208349177979513,0.042385044023851834,0.6736739358595526
Wednesday,0.0013848830452757176,2016-06-29,0.05305129297100275,0.0056318112930218885,-0.0651500889899414,0.3529324515174281
Thursday,0.5013276623897744,2016-06-30,-0.22566717361484714,-0.2217267416305002,-0.35754898999373874,0.4717255938663631
Friday,1.001270441734273,2016-07-01,-0.69415140468468,-0.7337955545213158,-0.8468942582025731,-0.09254183229107826
Saturday,1.5012132210787719,2016-07-02,-1.853501622079013,-1.949446916324112,-1.9536603462995912,-1.7021889111191477
Sunday,-1.4984434549882204,2016-07-03,-1.7252614765488214,-1.6749780326146348,-1.695092723097886,-1.3814474267770231
Monday,-0.9985006756437217,2016-07-04,-0.8572313585381027,-0.8177748398354096,-0.9399302721583268,-0.12224011787831202
Tuesday,-0.498557896299223,2016-07-05,-0.12485411123273123,-0.10497505229139427,-0.23672299784340925,0.5548807935106176
Wednesday,0.0013848830452757176,2016-07-06,-0.2034289980893804,-0.12443366718124527,-0.22101561886386642,0.36481176575232155
Thursday,0.5013276623897744,2016-07-07,-0.2864515200511229,-0.24835431990082263,-0.3418416110141959,0.2400789662859398
Friday,1.001270441734273,2016-07-08,-0.586666889644924,-0.5750542225251629,-0.6523644108405426,-0.12817977499575878
Saturday,1.5012132210787719,2016-07-09,-1.7200725689262126,-1.677026307866198,-1.6854266437258598,-1.4408439979514907
Sunday,-1.4984434549882204,2016-07-10,-1.2916170538022198,-1.3185781388426272,-1.3410725660974208,-1.054766285317452
Monday,-0.9985006756437217,2016-07-11,-0.010698143535335257,-0.0896129879046698,-0.26934601572399824,0.8043463924433811
Tuesday,-0.498557896299223,2016-07-12,0.0930800089168429,0.01792146280240146,-0.09535658702752377,0.5726997648629578
Wednesday,0.0013848830452757176,2016-07-13,0.2687615955680302,0.25244897910639497,0.17771015523222086,0.5905187362152982
Thursday,0.5013276623897744,2016-07-14,-0.11447629598751341,-0.13160263056171667,-0.26209645619497846,0.5251825079233838
Friday,1.001270441734273,2016-07-15,-0.554792171391755,-0.6324059295689343,-0.7671491033833556,0.10346685258466452
Saturday,1.5012132210787719,2016-07-16,-1.6956105758481992,-1.7620297308060735,-1.7881287370536398,-1.4289646837165972
Sunday,-1.4984434549882204,2016-07-17,-1.313113956810171,-1.3380367537324782,-1.3434890859404274,-1.1557404563140468
Monday,-0.9985006756437217,2016-07-18,0.22206142696455003,0.06605593121413812,-0.05910878938242493,0.6736739358595526
Tuesday,-0.498557896299223,2016-07-19,0.21316615675436332,0.213531749326693,0.08588240119797044,0.8162257066782747
Wednesday,0.0013848830452757176,2016-07-20,0.09530382646938958,0.14286625314776047,0.02305288527979912,0.7152515356816799
Thursday,0.5013276623897744,2016-07-21,0.1531230828356031,0.1377455650188523,-0.03252707110935244,0.9587774774969967
Friday,1.001270441734273,2016-07-22,-0.4888189173328703,-0.5238473412360815,-0.5979927143728944,-0.09848148940852501
Saturday,1.5012132210787719,2016-07-23,-1.5177051716444652,-1.5725642700364717,-1.6093062686711521,-1.2091973703710674
Sunday,-1.4984434549882204,2016-07-24,-1.147068912886686,-1.216164376264464,-1.2770347902577461,-0.7756024007974547
Monday,-0.9985006756437217,2016-07-25,0.4852131706825732,0.3866110080837887,0.2381231513073856,1.071630962728485
Tuesday,-0.498557896299223,2016-07-26,0.37476356557275503,0.3425730901751785,0.19825057389777687,1.0122343915540175
Wednesday,0.0013848830452757176,2016-07-27,0.2628314154279057,0.2268455384618542,0.09917326033450669,0.8281050209131682
Thursday,0.5013276623897744,2016-07-28,0.14200399507286973,0.1377455650188523,0.03392722457332877,0.6320963360374253
Friday,1.001270441734273,2016-07-29,-0.5525683538392083,-0.5904162869118874,-0.7405673851102832,0.21632033781615279
Saturday,1.5012132210787719,2016-07-30,-1.5977626035361454,-1.6401573533380593,-1.7083835822344222,-1.1141628564919195
Sunday,-1.4984434549882204,2016-07-31,-1.262707425619113,-1.2059230000066476,-1.2178300541040847,-1.0072490283778779
Monday,-0.9985006756437217,2016-08-01,0.2880346810234347,0.15618004228292168,0.07017502221842761,0.5608204506280644
Tuesday,-0.498557896299223,2016-08-02,0.1975994338865366,0.20021796019153182,0.08225762143346056,0.7568291355038071
Wednesday,0.0013848830452757176,2016-08-03,0.4407368196316397,0.4367937517470886,0.3214930858911129,0.9528378203795499
Thursday,0.5013276623897744,2016-08-04,0.15460562787063423,0.1674455561665196,0.05809242300339467,0.6855532500944461
Friday,1.001270441734273,2016-08-05,-0.4769585570526214,-0.45625425793449376,-0.5448292778267494,0.03219096717530351
Saturday,1.5012132210787719,2016-08-06,-1.635567501929439,-1.6422056285896227,-1.6310549472582114,-1.506180226243405
Sunday,-1.4984434549882204,2016-08-07,-1.2975472339423444,-1.2847815971918333,-1.3253651871178778,-0.9359731429685169
Monday,-0.9985006756437217,2016-08-08,0.25541869025275016,0.11623867487743805,0.008553766221759582,0.6320963360374253
Tuesday,-0.498557896299223,2016-08-09,0.26950286808554574,0.1971455473141869,0.06171720276790455,0.8399843351480617
Wednesday,0.0013848830452757176,2016-08-10,0.29248231612852804,0.27088345637046435,0.1438788774301286,0.8637429636178486
Thursday,0.5013276623897744,2016-08-11,0.16646598815088315,0.17256624429542777,0.0725915420614342,0.6439756502723188
Friday,1.001270441734273,2016-08-12,-0.4502727464220613,-0.5187266531071733,-0.6016174941374043,-0.05096423246895101
Saturday,1.5012132210787719,2016-08-13,-1.5458735273100563,-1.5592504809013106,-1.5815162904765763,-1.268593941545535
Sunday,-1.4984434549882204,2016-08-14,-1.133726007571406,-1.222309202019154,-1.2468282922201637,-0.9597317714383039
Monday,-0.9985006756437217,2016-08-15,0.2672790505329991,0.028162839060217774,-0.10260614655654354,0.6677342787421059
Tuesday,-0.498557896299223,2016-08-16,-0.6548639612563554,-0.6590335078392567,-0.7345260855027668,-0.21133497464001327
Wednesday,0.0013848830452757176,2016-08-17,0.1301436347926208,0.1674455561665196,0.08104936151195727,0.5726997648629578
Thursday,0.5013276623897744,2016-08-18,0.09752764402193624,-0.016899216474173997,-0.12556308506510613,0.5192428508059371
Friday,1.001270441734273,2016-08-19,-0.4732521944650436,-0.41324047765166527,-0.4662923829290353,-0.10442114652597176
Saturday,1.5012132210787719,2016-08-20,-1.4428366473753937,-1.508043599612229,-1.5247280741659215,-1.2507749701931947
Sunday,-1.4984434549882204,2016-08-21,-1.249364520303833,-1.1618850820980375,-1.1815822564589857,-0.9300334858510702
Monday,-0.9985006756437217,2016-08-22,0.17980889346616322,0.14286625314776047,0.009762026143262877,0.7805877639735942
Tuesday,-0.498557896299223,2016-08-23,0.25912505284032794,0.3138972366532929,0.1438788774301286,1.1132085625506123
Wednesday,0.0013848830452757176,2016-08-24,0.3221332168291504,0.27395586924780924,0.22241577232784276,0.4954842223361501
Thursday,0.5013276623897744,2016-08-25,0.023400392270380422,0.07015248171726465,-0.061525309225431514,0.7093118785642332
Friday,1.001270441734273,2016-08-26,-0.35687240921510094,-0.4204094410321367,-0.5206640793966836,0.12128582393700478
Saturday,1.5012132210787719,2016-08-27,-1.5577338875903053,-1.5490091046434942,-1.5585593519680139,-1.3220508556025556
Sunday,-1.4984434549882204,2016-08-28,-1.0588574833023345,-1.0574230442683112,-1.0583397444656497,-0.9300334858510702
Monday,-0.9985006756437217,2016-08-29,0.19315179878144326,0.1766627947985543,0.10883933970653305,0.4895445652187033
Tuesday,-0.498557896299223,2016-08-30,0.15015799276554087,0.29034207126031536,0.23087359177836583,0.5489411363931709
Wednesday,0.0013848830452757176,2016-08-31,0.24133451241995454,0.28317310787984395,0.22845707193535925,0.5192428508059371
Thursday,0.5013276623897744,2016-09-01,0.08789110129423398,0.17768693242433592,0.15112843695914838,0.2875962232255138
Friday,1.001270441734273,2016-09-02,-0.8068248273470449,-0.7296990040181893,-0.8082299407144677,-0.2588522315795873
Saturday,1.5012132210787719,2016-09-03,-1.5933149684310521,-1.6043125364357023,-1.6068897488281455,-1.4052060552468102
Sunday,-1.4984434549882204,2016-09-04,-1.237504160023584,-1.2100195505097744,-1.182790516380489,-1.2032577132536206
Monday,-0.9985006756437217,2016-09-05,-0.24938789417534502,-0.3067301645703756,-0.3454663907787058,-0.08066251805618477
Tuesday,-0.498557896299223,2016-09-06,0.3732810205377239,0.40811789822520295,0.35774088353621175,0.6083377075676384
Wednesday,0.0013848830452757176,2016-09-07,0.6431042169133872,0.6569833412901392,0.5969763479938641,0.8756222778527422
Thursday,0.5013276623897744,2016-09-08,0.3925541059931284,0.38558687045800705,0.34445002439967554,0.5430014792757241
Friday,1.001270441734273,2016-09-09,-0.3731804046004432,-0.3200439537055368,-0.35271595030772557,-0.12224011787831202
Saturday,1.5012132210787719,2016-09-10,-1.4546970076556427,-1.3984608736535944,-1.3386560462544141,-1.529938854713192
Sunday,-1.4984434549882204,2016-09-11,-0.7608659312610802,-0.6508404068330037,-0.547245797669756,-1.0844645709046856
Monday,-0.9985006756437217,2016-09-12,0.3443713923546171,0.5156523489322742,0.5450211713692225,0.3113548516953008
Tuesday,-0.498557896299223,2016-09-13,0.49855607599785323,0.6989729839471862,0.6779297627345849,0.7211911927991266
Wednesday,0.0013848830452757176,2016-09-14,0.7261267388751297,0.8362074258019248,0.8241292132364836,0.7984067353259344
Thursday,0.5013276623897744,2016-09-15,0.4096033738959863,0.5238454499385272,0.51843945309615,0.4895445652187033
Friday,1.001270441734273,2016-09-16,-0.299794425366403,-0.16130262170938398,-0.19201738074778735,0.008432338705516506
Saturday,1.5012132210787719,2016-09-17,-1.1804261761748862,-1.1076057879316112,-1.0317580261925772,-1.3517491411897895
Sunday,-1.4984434549882204,2016-09-18,-0.5570159889443017,-0.4050473766454122,-0.37325636897328157,-0.5142574876297976
Monday,-0.9985006756437217,2016-09-19,1.035978651196633,1.1342314749043794,1.075447276909169,1.2913982760740148
Tuesday,-0.498557896299223,2016-09-20,0.9240465010517837,0.8392798386792696,0.8023805346494243,0.9231395347923161
Wednesday,0.0013848830452757176,2016-09-21,0.953697401752406,1.0697108044801367,1.0416159991070766,1.0835102769633784
Thursday,0.5013276623897744,2016-09-22,0.9507323116823437,1.0789280431121713,1.0488655586360964,1.1013292483157187
Friday,1.001270441734273,2016-09-23,-0.24642280410528278,-0.28624741205474297,-0.35875724991524205,0.10346685258466452
Saturday,1.5012132210787719,2016-09-24,-1.2753090584168776,-1.1731505959816355,-1.121169260383821,-1.292352570015322
Sunday,-1.4984434549882204,2016-09-25,-0.32351514592690084,-0.22889570501097165,-0.17147696208223134,-0.4845592020425638
Monday,-0.9985006756437217,2016-09-26,1.1657013417618556,1.415869321994328,1.3763039973634892,1.4458293611276303
Tuesday,-0.498557896299223,2016-09-27,1.2798573094592516,1.474245166663881,1.4669234914762364,1.3389155330135887
Wednesday,0.0013848830452757176,2016-09-28,1.3399003833780119,1.552079626223285,1.5116291085718583,1.570562160594012
Thursday,0.5013276623897744,2016-09-29,1.1871982447698068,1.31038314653882,1.2760184238787158,1.3270362187786953
Friday,1.001270441734273,2016-09-30,0.09975146157448292,0.23913518997123379,0.16200277625267803,0.5905187362152982
Saturday,1.5012132210787719,2016-10-01,-1.1789436311398551,-0.9795885847089073,-0.936305492393817,-1.078524913787239
Sunday,-1.4984434549882204,2016-10-02,-0.14264465165310464,0.08244213322664422,0.15475321672365824,-0.2826108600493743
Monday,-0.9985006756437217,2016-10-03,1.2376047759608648,1.3708072664599362,1.346097499325907,1.332975875896142
Tuesday,-0.498557896299223,2016-10-04,1.4355245381375188,1.6176244342733093,1.6300385808791813,1.3686138186008225
Wednesday,0.0013848830452757176,2016-10-05,1.5081692448540436,1.685217517574897,1.6711194182102933,1.5586828463591185
Thursday,0.5013276623897744,2016-10-06,1.0937979075628466,1.2202590354700364,1.1938567492164918,1.2082430764297603
Friday,1.001270441734273,2016-10-07,0.12124836458243411,0.2596179424868664,0.22362403224934604,0.4063893655744488
Saturday,1.5012132210787719,2016-10-08,-0.9031902546240674,-0.8976575746463767,-0.8626016371821159,-0.9656714285557507
Sunday,-1.4984434549882204,2016-10-09,-0.15672882948590022,-0.07117851064060045,-0.06877486875445128,-0.074722860938738
Monday,-0.9985006756437217,2016-10-10,0.9952086627332772,1.2315245493536344,1.2216467274110676,1.1369671910203991
Tuesday,-0.498557896299223,2016-10-11,1.329522568132794,1.4916555063021686,1.5152538883363682,1.2023034193123134
Wednesday,0.0013848830452757176,2016-10-12,1.5267010577919324,1.7179899215999093,1.6819937575038229,1.6952949600603937
Thursday,0.5013276623897744,2016-10-13,1.2902351247044694,1.5152106716951461,1.3895948565000256,1.9566398732280508
Friday,1.001270441734273,2016-10-14,0.36660956788008386,0.5760764688533905,0.4906494749015742,0.929079191909763
Saturday,1.5012132210787719,2016-10-15,-0.7667961114012046,-0.6897576366127056,-0.6849874287211316,-0.6330506299787326
Sunday,-1.4984434549882204,2016-10-16,0.20352961402666106,0.33028343866579896,0.34686654424268215,0.21038068069870605
Monday,-0.9985006756437217,2016-10-17,1.772803533607098,2.0221587964570538,1.9176044421969654,2.3011399860399626
Tuesday,-0.498557896299223,2016-10-18,2.0945158062088503,2.212648394852437,2.1242168887740287,2.3902348428016635
Wednesday,0.0013848830452757176,2016-10-19,1.8239513373156715,1.8777553912218437,1.8487336266712775,1.8022087881744353
Thursday,0.5013276623897744,2016-10-20,1.3858592794639764,1.5561761767264115,1.534586047080421,1.4814673038323107
Friday,1.001270441734273,2016-10-21,0.49929734851536883,0.5678833678471373,0.4942742546660841,0.8637429636178486
Saturday,1.5012132210787719,2016-10-22,-0.631884513213373,-0.6662024712197281,-0.6644470100555756,-0.5974126872740521
Sunday,-1.4984434549882204,2016-10-23,0.04786238534839384,0.1971455473141869,0.15716973656666483,0.3707514228697683
Monday,-0.9985006756437217,2016-10-24,1.671990471224982,1.9689036399164088,1.887397944159383,2.1407692438689003
Tuesday,-0.498557896299223,2016-10-25,1.8773229585767917,2.0661967143656637,1.9804339581151367,2.2476830719829417
Wednesday,0.0013848830452757176,2016-10-26,1.7683558985020045,1.8787795288476252,1.7508645730295107,2.289260671805069
Thursday,0.5013276623897744,2016-10-27,1.4622103487680789,1.524427910327181,1.3811370370495024,2.051674387107199
Friday,1.001270441734273,2016-10-28,0.19315179878144326,0.24220760284857867,0.0955484805699968,0.9350188490272097
Saturday,1.5012132210787719,2016-10-29,-1.024758947496619,-1.0113368511081378,-1.0655893039946696,-0.6271109728612858
Sunday,-1.4984434549882204,2016-10-30,-0.12040647612763787,-0.022019904603082154,-0.10502266639955013,0.3885703942221086
Monday,-0.9985006756437217,2016-10-31,1.4770357991183902,1.5090658459404565,1.3678461779129663,2.0279157586374117
Tuesday,-0.498557896299223,2016-11-01,1.1508758914115444,1.2724900543848996,1.1225694138477973,1.8616053593489028
Wednesday,0.0013848830452757176,2016-11-02,1.5148406975116837,1.6032865075123666,1.4886721700632957,1.9803985016978378
Thursday,0.5013276623897744,2016-11-03,1.2561365888987537,1.329841761428671,1.202314568667015,1.8022087881744353
